pair_id	regulon_id	candidate_class	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NAPA	0.23815446896402348	3001	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NCBP2L	0.00018739459054281966	3	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NDUFA8	0.22312559292313316	2549	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NDUFA9	0.42310448133771866	4458	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NECTIN3-AS1	0.03984515675450552	421	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NEMF	1.3178877260893584	9122	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NID2	0.00906397217711851	177	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NINJ1	0.05542980624925144	881	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NIPSNAP3B	0.03661192629482368	534	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NKTR	1.7964107557294422	10780	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NKX2-2	0.0020389269342338486	20	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NOTCH2	0.3041450046777755	3738	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NOX1	0.8285195712176744	4882	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NPC1L1	0.022512817322869038	304	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NPIPA8	0.006254421383118273	101	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NPIPB11	0.023777032082424408	368	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NPM1	2.179236073706626	8895	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NPY5R	0.0002253755176163783	5	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NR3C2	2.1786639961112657	9403	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NRIP1	1.356794622672462	8748	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NRM	0.02404543913440572	359	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NSL1	0.3173398922578979	3433	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NT5C	0.3939365932425994	4376	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NUP58	0.7143961654789747	6318	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NUP88	0.5249157089550861	5251	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	OGDH	1.110809741862988	8418	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	OR10A3	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	OR51E1	0.007740473181699942	91	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	OSBPL11	0.24023882998831297	2893	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	P2RY2	0.015668700335436683	234	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PALD1	0.49921264024020295	4139	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PARL	0.43971843439758784	4668	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PBX3	0.3714976940190966	3240	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PCDHB14	0.03556596745079929	534	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PCNP	0.5381419757958519	5547	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PCSK1	0.2536101872919946	1672	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PDCD5	0.4448401491514958	4149	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PDHB	0.1724126262856613	2130	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PDPK1	0.42057964642286594	4442	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PDS5B	1.755131454301421	9910	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PELO	0.045992924883525174	679	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PGGT1B	0.37909081991064075	4208	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PGK1	1.173947364916556	7458	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PGLYRP4	0.0024311356909665683	36	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PGR-AS1	0.00019298725351863446	5	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PHKA2	0.29492620068730124	3430	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PIGBOS1	0.0433621551406116	652	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PILRA	0.04871664797967837	837	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PINX1	0.20376346222472233	2233	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PIP4K2A	0.5031097139796671	4789	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PISD	0.3498962941939095	3953	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PITPNA	0.49417513804586505	4943	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PITRM1	0.17889978431941972	2346	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PKD1	0.18047635799434505	2479	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PKD2L1	0.0007580767581475535	20	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PKHD1	0.18229425631211282	1832	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PLIN3	0.19428722357212336	2336	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PMFBP1	0.16733806803371087	1951	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	POLR1A	0.43725875555608995	4459	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PPBP	0.004936742884236023	55	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PPIA	3.10732421966441	11282	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PPM1H	1.965937372191175	8816	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PPP1R14A	0.006756363283115362	122	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PPP3R1	1.0385210096158477	7814	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PPWD1	0.3497454456594529	4027	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PREP	1.5469775515375148	8924	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRKCE	0.8154087352149733	6037	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRKCQ-AS1	0.04915477884531362	722	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRKD3	0.5190071886130412	5125	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRPF18	0.3412469808952124	3898	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRR4	0.007135309280361187	113	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRRC1	0.3840175395947456	4073	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRSS27	0.0063293544853997245	102	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRSS37	0.0006871134986570056	11	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PRXL2A	0.3006763689909201	3307	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PSG11	0.0023111999500281086	37	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PTAR1	0.6550082639413555	5729	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PTCHD1	0.029662325236432363	354	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PTGER4	0.09332720736571373	1267	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PTPRU	0.043623819193038406	598	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PUS10	0.19600069443553586	2303	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PWRN1	0.031444056054640165	323	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PXDN	0.008381009798108116	236	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	PYROXD2	0.049446322632145705	737	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	R3HDM2	1.6837903111065455	9901	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RAB7B	0.0006257335211402828	47	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RALB	0.1727638610116444	2201	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RANGAP1	0.22613666127061527	2688	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RAP2A	0.17605426586227607	2194	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBIS	0.6998506479732735	6194	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBL2	0.5681777907006862	5692	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBM34	0.026577989205748748	403	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBM43	0.017900549916430555	283	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RBP2	0.05081618704156339	720	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RCAN2	0.04444046927513602	567	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RCN1	0.7119196492300651	5542	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	REXO5	0.05615657097365931	725	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RFT1	0.18524983501261552	2355	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RGS5	0.0381053122915493	527	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RIMS1	0.004952278676288578	72	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RIT1	0.10232567247679313	1402	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNASE8	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNASEH1	0.2174085828948789	2697	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNASEK	0.542796930886125	5195	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNASET2	0.7032343420289708	6233	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNF217-AS1	0.11666646289068876	1346	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNF7	0.28258745061501556	3183	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RNPEP	0.3096453049649193	3634	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ROM1	0.005675780063149361	88	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RRM1	0.28382513800889464	2823	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RTN4RL1	0.02885376245622981	398	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RUFY2	0.662741059764456	5872	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	RUNDC3B	0.08815954806111741	962	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SAC3D1	0.08772380213964172	1163	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SAMD1	0.10910533703023564	1435	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SAMD3	1.2768130050638768	4191	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SAP30	0.05197245488068367	780	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SATB1-AS1	0.38515753588243573	3122	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SBNO1-AS1	0.032700142822287066	487	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SCAF1	0.08328672967447674	1177	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SCN8A	0.3191684852072945	3248	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SCT	0.005204851451317148	77	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SDF4	0.3349487900881008	3775	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEC11A	0.6011872543867324	5877	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEL1L2	0.002800032169741938	47	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SENP5	0.9510277036359407	7655	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SEPTIN1	0.02188264672824257	353	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SERPINB1	0.7030515023647698	5714	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SERPINB9P1	0.017856666822333393	259	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SH3GL1	0.18777117735181387	2438	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SHROOM2	0.3020487558274663	3281	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SIAE	0.24623451763316653	2985	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SIAH1	0.3208326622476074	3777	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SINHCAF	1.036091599073331	7681	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC22A18	0.2823950856769542	3393	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC25A19	0.05424413146975045	829	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC2A6	0.011350424221098701	195	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC30A9	0.6388673296583243	6072	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC31A2	0.016497914092421528	313	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC35F4	0.009834781356121317	138	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC39A8	0.3090317430049952	3062	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	SLC4A7	1.1683775254245006	7619	24
